r_m,theta_rad,mx,my
0.536000,0.785398163397,0.672067620520,0.672067620520
0.537000,0.785398163397,0.671931988613,0.671931988613
0.538000,0.785398163397,0.671796065527,0.671796065527
0.539000,0.785398163397,0.671659851014,0.671659851014
0.540000,0.785398163397,0.671523344825,0.671523344825
0.541000,0.785398163397,0.671386546708,0.671386546708
0.542000,0.785398163397,0.671249456413,0.671249456413
0.543000,0.785398163397,0.671112073687,0.671112073687
0.544000,0.785398163397,0.670974398278,0.670974398278
0.545000,0.785398163397,0.670836429931,0.670836429931
0.546000,0.785398163397,0.670698168392,0.670698168392
0.547000,0.785398163397,0.670559613405,0.670559613405
0.548000,0.785398163397,0.670420764714,0.670420764714
0.549000,0.785398163397,0.670281622062,0.670281622062
0.550000,0.785398163397,0.670142185190,0.670142185190
0.551000,0.785398163397,0.670002453839,0.670002453839
0.552000,0.785398163397,0.669862427749,0.669862427749
0.553000,0.785398163397,0.669722106661,0.669722106661
0.554000,0.785398163397,0.669581490311,0.669581490311
0.555000,0.785398163397,0.669440578438,0.669440578438
0.556000,0.785398163397,0.669299370778,0.669299370778
0.557000,0.785398163397,0.669157867067,0.669157867067
0.558000,0.785398163397,0.669016067039,0.669016067039
0.559000,0.785398163397,0.668873970429,0.668873970429
0.560000,0.785398163397,0.668731576970,0.668731576970
0.561000,0.785398163397,0.668588886393,0.668588886393
0.562000,0.785398163397,0.668445898430,0.668445898430
0.563000,0.785398163397,0.668302612811,0.668302612811
0.564000,0.785398163397,0.668159029266,0.668159029266
0.565000,0.785398163397,0.668015147524,0.668015147524
0.566000,0.785398163397,0.667870967310,0.667870967310
0.567000,0.785398163397,0.667726488354,0.667726488354
0.568000,0.785398163397,0.667581710379,0.667581710379
0.569000,0.785398163397,0.667436633111,0.667436633111
0.570000,0.785398163397,0.667291256274,0.667291256274
0.571000,0.785398163397,0.667145579591,0.667145579591
0.572000,0.785398163397,0.666999602784,0.666999602784
0.573000,0.785398163397,0.666853325573,0.666853325573
0.574000,0.785398163397,0.666706747680,0.666706747680
0.575000,0.785398163397,0.666559868822,0.666559868822
0.576000,0.785398163397,0.666412688719,0.666412688719
0.577000,0.785398163397,0.666265207088,0.666265207088
0.578000,0.785398163397,0.666117423645,0.666117423645
0.579000,0.785398163397,0.665969338105,0.665969338105
0.580000,0.785398163397,0.665820950183,0.665820950183
0.581000,0.785398163397,0.665672259592,0.665672259592
0.582000,0.785398163397,0.665523266044,0.665523266044
0.583000,0.785398163397,0.665373969252,0.665373969252
0.584000,0.785398163397,0.665224368926,0.665224368926
0.585000,0.785398163397,0.665074464774,0.665074464774
0.586000,0.785398163397,0.664924256507,0.664924256507
0.587000,0.785398163397,0.664773743831,0.664773743831
0.588000,0.785398163397,0.664622926452,0.664622926452
0.589000,0.785398163397,0.664471804077,0.664471804077
0.590000,0.785398163397,0.664320376410,0.664320376410
0.591000,0.785398163397,0.664168643155,0.664168643155
0.592000,0.785398163397,0.664016604013,0.664016604013
0.593000,0.785398163397,0.663864258688,0.663864258688
0.594000,0.785398163397,0.663711606878,0.663711606878
0.595000,0.785398163397,0.663558648284,0.663558648284
0.596000,0.785398163397,0.663405382605,0.663405382605
0.597000,0.785398163397,0.663251809537,0.663251809537
0.598000,0.785398163397,0.663097928777,0.663097928777
0.599000,0.785398163397,0.662943740020,0.662943740020
0.600000,0.785398163397,0.662789242961,0.662789242961
0.601000,0.785398163397,0.662634437294,0.662634437294
0.602000,0.785398163397,0.662479322709,0.662479322709
0.603000,0.785398163397,0.662323898900,0.662323898900
0.604000,0.785398163397,0.662168165555,0.662168165555
0.605000,0.785398163397,0.662012122364,0.662012122364
0.606000,0.785398163397,0.661855769015,0.661855769015
0.607000,0.785398163397,0.661699105194,0.661699105194
0.608000,0.785398163397,0.661542130589,0.661542130589
0.609000,0.785398163397,0.661384844883,0.661384844883
0.610000,0.785398163397,0.661227247760,0.661227247760
0.611000,0.785398163397,0.661069338904,0.661069338904
0.612000,0.785398163397,0.660911117995,0.660911117995
0.613000,0.785398163397,0.660752584714,0.660752584714
0.614000,0.785398163397,0.660593738740,0.660593738740
0.615000,0.785398163397,0.660434579753,0.660434579753
0.616000,0.785398163397,0.660275107428,0.660275107428
0.617000,0.785398163397,0.660115321442,0.660115321442
0.618000,0.785398163397,0.659955221470,0.659955221470
0.619000,0.785398163397,0.659794807186,0.659794807186
0.620000,0.785398163397,0.659634078262,0.659634078262
0.621000,0.785398163397,0.659473034371,0.659473034371
0.622000,0.785398163397,0.659311675182,0.659311675182
0.623000,0.785398163397,0.659150000365,0.659150000365
0.624000,0.785398163397,0.658988009588,0.658988009588
0.625000,0.785398163397,0.658825702518,0.658825702518
0.626000,0.785398163397,0.658663078821,0.658663078821
0.627000,0.785398163397,0.658500138162,0.658500138162
0.628000,0.785398163397,0.658336880204,0.658336880204
0.629000,0.785398163397,0.658173304610,0.658173304610
0.630000,0.785398163397,0.658009411041,0.658009411041
0.631000,0.785398163397,0.657845199157,0.657845199157
0.632000,0.785398163397,0.657680668617,0.657680668617
0.633000,0.785398163397,0.657515819079,0.657515819079
0.634000,0.785398163397,0.657350650199,0.657350650199
0.635000,0.785398163397,0.657185161632,0.657185161632
0.636000,0.785398163397,0.657019353033,0.657019353033
0.637000,0.785398163397,0.656853224055,0.656853224055
0.638000,0.785398163397,0.656686774349,0.656686774349
0.639000,0.785398163397,0.656520003567,0.656520003567
0.640000,0.785398163397,0.656352911356,0.656352911356
0.641000,0.785398163397,0.656185497366,0.656185497366
0.642000,0.785398163397,0.656017761243,0.656017761243
0.643000,0.785398163397,0.655849702632,0.655849702632
0.644000,0.785398163397,0.655681321179,0.655681321179
0.645000,0.785398163397,0.655512616527,0.655512616527
0.646000,0.785398163397,0.655343588316,0.655343588316
0.647000,0.785398163397,0.655174236189,0.655174236189
0.648000,0.785398163397,0.655004559784,0.655004559784
0.649000,0.785398163397,0.654834558739,0.654834558739
0.650000,0.785398163397,0.654664232692,0.654664232692
0.651000,0.785398163397,0.654493581278,0.654493581278
0.652000,0.785398163397,0.654322604131,0.654322604131
0.653000,0.785398163397,0.654151300884,0.654151300884
0.654000,0.785398163397,0.653979671170,0.653979671170
0.655000,0.785398163397,0.653807714618,0.653807714618
0.656000,0.785398163397,0.653635430858,0.653635430858
0.657000,0.785398163397,0.653462819517,0.653462819517
0.658000,0.785398163397,0.653289880223,0.653289880223
0.659000,0.785398163397,0.653116612600,0.653116612600
0.660000,0.785398163397,0.652943016272,0.652943016272
0.661000,0.785398163397,0.652769090863,0.652769090863
0.662000,0.785398163397,0.652594835992,0.652594835992
0.663000,0.785398163397,0.652420251280,0.652420251280
0.664000,0.785398163397,0.652245336347,0.652245336347
0.665000,0.785398163397,0.652070090808,0.652070090808
0.666000,0.785398163397,0.651894514279,0.651894514279
0.667000,0.785398163397,0.651718606376,0.651718606376
0.668000,0.785398163397,0.651542366712,0.651542366712
0.669000,0.785398163397,0.651365794898,0.651365794898
0.670000,0.785398163397,0.651188890544,0.651188890544
0.671000,0.785398163397,0.651011653260,0.651011653260
0.672000,0.785398163397,0.650834082653,0.650834082653
0.673000,0.785398163397,0.650656178330,0.650656178330
0.674000,0.785398163397,0.650477939895,0.650477939895
0.675000,0.785398163397,0.650299366951,0.650299366951
0.676000,0.785398163397,0.650120459102,0.650120459102
0.677000,0.785398163397,0.649941215946,0.649941215946
0.678000,0.785398163397,0.649761637085,0.649761637085
0.679000,0.785398163397,0.649581722114,0.649581722114
0.680000,0.785398163397,0.649401470631,0.649401470631
0.681000,0.785398163397,0.649220882231,0.649220882231
0.682000,0.785398163397,0.649039956506,0.649039956506
0.683000,0.785398163397,0.648858693048,0.648858693048
0.684000,0.785398163397,0.648677091449,0.648677091449
0.685000,0.785398163397,0.648495151298,0.648495151298
0.686000,0.785398163397,0.648312872181,0.648312872181
0.687000,0.785398163397,0.648130253684,0.648130253684
0.688000,0.785398163397,0.647947295393,0.647947295393
0.689000,0.785398163397,0.647763996890,0.647763996890
0.690000,0.785398163397,0.647580357758,0.647580357758
0.691000,0.785398163397,0.647396377575,0.647396377575
0.692000,0.785398163397,0.647212055921,0.647212055921
0.693000,0.785398163397,0.647027392372,0.647027392372
0.694000,0.785398163397,0.646842386504,0.646842386504
0.695000,0.785398163397,0.646657037891,0.646657037891
0.696000,0.785398163397,0.646471346106,0.646471346106
0.697000,0.785398163397,0.646285310718,0.646285310718
0.698000,0.785398163397,0.646098931299,0.646098931299
0.699000,0.785398163397,0.645912207414,0.645912207414
0.700000,0.785398163397,0.645725138631,0.645725138631
0.701000,0.785398163397,0.645537724513,0.645537724513
0.702000,0.785398163397,0.645349964625,0.645349964625
0.703000,0.785398163397,0.645161858527,0.645161858527
0.704000,0.785398163397,0.644973405779,0.644973405779
0.705000,0.785398163397,0.644784605940,0.644784605940
0.706000,0.785398163397,0.644595458565,0.644595458565
0.707000,0.785398163397,0.644405963210,0.644405963210
0.708000,0.785398163397,0.644216119429,0.644216119429
0.709000,0.785398163397,0.644025926772,0.644025926772
0.710000,0.785398163397,0.643835384790,0.643835384790
0.711000,0.785398163397,0.643644493032,0.643644493032
0.712000,0.785398163397,0.643453251043,0.643453251043
0.713000,0.785398163397,0.643261658370,0.643261658370
0.714000,0.785398163397,0.643069714555,0.643069714555
0.715000,0.785398163397,0.642877419141,0.642877419141
0.716000,0.785398163397,0.642684771666,0.642684771666
0.717000,0.785398163397,0.642491771671,0.642491771671
0.718000,0.785398163397,0.642298418690,0.642298418690
0.719000,0.785398163397,0.642104712260,0.642104712260
0.720000,0.785398163397,0.641910651913,0.641910651913
0.721000,0.785398163397,0.641716237181,0.641716237181
0.722000,0.785398163397,0.641521467593,0.641521467593
0.723000,0.785398163397,0.641326342678,0.641326342678
0.724000,0.785398163397,0.641130861961,0.641130861961
0.725000,0.785398163397,0.640935024967,0.640935024967
0.726000,0.785398163397,0.640738831220,0.640738831220
0.727000,0.785398163397,0.640542280239,0.640542280239
0.728000,0.785398163397,0.640345371544,0.640345371544
0.729000,0.785398163397,0.640148104652,0.640148104652
0.730000,0.785398163397,0.639950479078,0.639950479078
0.731000,0.785398163397,0.639752494337,0.639752494337
0.732000,0.785398163397,0.639554149941,0.639554149941
0.733000,0.785398163397,0.639355445398,0.639355445398
0.734000,0.785398163397,0.639156380219,0.639156380219
0.735000,0.785398163397,0.638956953908,0.638956953908
0.736000,0.785398163397,0.638757165970,0.638757165970
0.737000,0.785398163397,0.638557015909,0.638557015909
0.738000,0.785398163397,0.638356503224,0.638356503224
0.739000,0.785398163397,0.638155627416,0.638155627416
0.740000,0.785398163397,0.637954387980,0.637954387980
0.741000,0.785398163397,0.637752784412,0.637752784412
0.742000,0.785398163397,0.637550816205,0.637550816205
0.743000,0.785398163397,0.637348482850,0.637348482850
0.744000,0.785398163397,0.637145783837,0.637145783837
0.745000,0.785398163397,0.636942718653,0.636942718653
0.746000,0.785398163397,0.636739286783,0.636739286783
0.747000,0.785398163397,0.636535487712,0.636535487712
0.748000,0.785398163397,0.636331320920,0.636331320920
0.749000,0.785398163397,0.636126785887,0.636126785887
0.750000,0.785398163397,0.635921882090,0.635921882090
0.751000,0.785398163397,0.635716609006,0.635716609006
0.752000,0.785398163397,0.635510966108,0.635510966108
0.753000,0.785398163397,0.635304952867,0.635304952867
0.754000,0.785398163397,0.635098568753,0.635098568753
0.755000,0.785398163397,0.634891813234,0.634891813234
0.756000,0.785398163397,0.634684685774,0.634684685774
0.757000,0.785398163397,0.634477185837,0.634477185837
0.758000,0.785398163397,0.634269312886,0.634269312886
0.759000,0.785398163397,0.634061066377,0.634061066377
0.760000,0.785398163397,0.633852445770,0.633852445770
0.761000,0.785398163397,0.633643450519,0.633643450519
0.762000,0.785398163397,0.633434080077,0.633434080077
0.763000,0.785398163397,0.633224333894,0.633224333894
0.764000,0.785398163397,0.633014211420,0.633014211420
0.765000,0.785398163397,0.632803712101,0.632803712101
0.766000,0.785398163397,0.632592835382,0.632592835382
0.767000,0.785398163397,0.632381580705,0.632381580705
0.768000,0.785398163397,0.632169947509,0.632169947509
0.769000,0.785398163397,0.631957935234,0.631957935234
0.770000,0.785398163397,0.631745543313,0.631745543313
0.771000,0.785398163397,0.631532771182,0.631532771182
0.772000,0.785398163397,0.631319618271,0.631319618271
0.773000,0.785398163397,0.631106084010,0.631106084010
0.774000,0.785398163397,0.630892167824,0.630892167824
0.775000,0.785398163397,0.630677869140,0.630677869140
0.776000,0.785398163397,0.630463187379,0.630463187379
0.777000,0.785398163397,0.630248121961,0.630248121961
0.778000,0.785398163397,0.630032672304,0.630032672304
0.779000,0.785398163397,0.629816837823,0.629816837823
0.780000,0.785398163397,0.629600617932,0.629600617932
0.781000,0.785398163397,0.629384012041,0.629384012041
0.782000,0.785398163397,0.629167019559,0.629167019559
0.783000,0.785398163397,0.628949639892,0.628949639892
0.784000,0.785398163397,0.628731872445,0.628731872445
0.785000,0.785398163397,0.628513716617,0.628513716617
0.786000,0.785398163397,0.628295171809,0.628295171809
0.787000,0.785398163397,0.628076237417,0.628076237417
0.788000,0.785398163397,0.627856912835,0.627856912835
0.789000,0.785398163397,0.627637197455,0.627637197455
0.790000,0.785398163397,0.627417090667,0.627417090667
0.791000,0.785398163397,0.627196591857,0.627196591857
0.792000,0.785398163397,0.626975700411,0.626975700411
0.793000,0.785398163397,0.626754415709,0.626754415709
0.794000,0.785398163397,0.626532737132,0.626532737132
0.795000,0.785398163397,0.626310664057,0.626310664057
0.796000,0.785398163397,0.626088195858,0.626088195858
0.797000,0.785398163397,0.625865331907,0.625865331907
0.798000,0.785398163397,0.625642071574,0.625642071574
0.799000,0.785398163397,0.625418414225,0.625418414225
0.800000,0.785398163397,0.625194359226,0.625194359226
0.801000,0.785398163397,0.624969905937,0.624969905937
0.802000,0.785398163397,0.624745053719,0.624745053719
0.803000,0.785398163397,0.624519801927,0.624519801927
0.804000,0.785398163397,0.624294149916,0.624294149916
0.805000,0.785398163397,0.624068097037,0.624068097037
0.806000,0.785398163397,0.623841642639,0.623841642639
0.807000,0.785398163397,0.623614786067,0.623614786067
0.808000,0.785398163397,0.623387526665,0.623387526665
0.809000,0.785398163397,0.623159863775,0.623159863775
0.810000,0.785398163397,0.622931796733,0.622931796733
0.811000,0.785398163397,0.622703324875,0.622703324875
0.812000,0.785398163397,0.622474447534,0.622474447534
0.813000,0.785398163397,0.622245164039,0.622245164039
0.814000,0.785398163397,0.622015473718,0.622015473718
0.815000,0.785398163397,0.621785375894,0.621785375894
0.816000,0.785398163397,0.621554869889,0.621554869889
0.817000,0.785398163397,0.621323955022,0.621323955022
0.818000,0.785398163397,0.621092630608,0.621092630608
0.819000,0.785398163397,0.620860895961,0.620860895961
0.820000,0.785398163397,0.620628750391,0.620628750391
0.821000,0.785398163397,0.620396193204,0.620396193204
0.822000,0.785398163397,0.620163223705,0.620163223705
0.823000,0.785398163397,0.619929841196,0.619929841196
0.824000,0.785398163397,0.619696044975,0.619696044975
0.825000,0.785398163397,0.619461834338,0.619461834338
0.826000,0.785398163397,0.619227208577,0.619227208577
0.827000,0.785398163397,0.618992166981,0.618992166981
0.828000,0.785398163397,0.618756708839,0.618756708839
0.829000,0.785398163397,0.618520833433,0.618520833433
0.830000,0.785398163397,0.618284540044,0.618284540044
0.831000,0.785398163397,0.618047827949,0.618047827949
0.832000,0.785398163397,0.617810696423,0.617810696423
0.833000,0.785398163397,0.617573144738,0.617573144738
0.834000,0.785398163397,0.617335172162,0.617335172162
0.835000,0.785398163397,0.617096777961,0.617096777961
0.836000,0.785398163397,0.616857961395,0.616857961395
0.837000,0.785398163397,0.616618721726,0.616618721726
0.838000,0.785398163397,0.616379058207,0.616379058207
0.839000,0.785398163397,0.616138970093,0.616138970093
0.840000,0.785398163397,0.615898456632,0.615898456632
0.841000,0.785398163397,0.615657517071,0.615657517071
0.842000,0.785398163397,0.615416150652,0.615416150652
0.843000,0.785398163397,0.615174356616,0.615174356616
0.844000,0.785398163397,0.614932134200,0.614932134200
0.845000,0.785398163397,0.614689482635,0.614689482635
0.846000,0.785398163397,0.614446401153,0.614446401153
0.847000,0.785398163397,0.614202888979,0.614202888979
0.848000,0.785398163397,0.613958945338,0.613958945338
0.849000,0.785398163397,0.613714569449,0.613714569449
0.850000,0.785398163397,0.613469760527,0.613469760527
0.851000,0.785398163397,0.613224517788,0.613224517788
0.852000,0.785398163397,0.612978840439,0.612978840439
0.853000,0.785398163397,0.612732727688,0.612732727688
0.854000,0.785398163397,0.612486178737,0.612486178737
0.855000,0.785398163397,0.612239192785,0.612239192785
0.856000,0.785398163397,0.611991769028,0.611991769028
0.857000,0.785398163397,0.611743906658,0.611743906658
0.858000,0.785398163397,0.611495604865,0.611495604865
0.859000,0.785398163397,0.611246862832,0.611246862832
0.860000,0.785398163397,0.610997679741,0.610997679741
0.861000,0.785398163397,0.610748054771,0.610748054771
0.862000,0.785398163397,0.610497987096,0.610497987096
0.863000,0.785398163397,0.610247475886,0.610247475886
0.864000,0.785398163397,0.609996520307,0.609996520307
0.865000,0.785398163397,0.609745119524,0.609745119524
0.866000,0.785398163397,0.609493272696,0.609493272696
0.867000,0.785398163397,0.609240978978,0.609240978978
0.868000,0.785398163397,0.608988237523,0.608988237523
0.869000,0.785398163397,0.608735047478,0.608735047478
0.870000,0.785398163397,0.608481407988,0.608481407988
0.871000,0.785398163397,0.608227318194,0.608227318194
0.872000,0.785398163397,0.607972777232,0.607972777232
0.873000,0.785398163397,0.607717784235,0.607717784235
0.874000,0.785398163397,0.607462338331,0.607462338331
0.875000,0.785398163397,0.607206438646,0.607206438646
0.876000,0.785398163397,0.606950084301,0.606950084301
0.877000,0.785398163397,0.606693274412,0.606693274412
0.878000,0.785398163397,0.606436008093,0.606436008093
0.879000,0.785398163397,0.606178284453,0.606178284453
0.880000,0.785398163397,0.605920102596,0.605920102596
0.881000,0.785398163397,0.605661461623,0.605661461623
0.882000,0.785398163397,0.605402360631,0.605402360631
0.883000,0.785398163397,0.605142798713,0.605142798713
0.884000,0.785398163397,0.604882774956,0.604882774956
0.885000,0.785398163397,0.604622288446,0.604622288446
0.886000,0.785398163397,0.604361338262,0.604361338262
0.887000,0.785398163397,0.604099923480,0.604099923480
0.888000,0.785398163397,0.603838043171,0.603838043171
0.889000,0.785398163397,0.603575696403,0.603575696403
0.890000,0.785398163397,0.603312882239,0.603312882239
0.891000,0.785398163397,0.603049599737,0.603049599737
0.892000,0.785398163397,0.602785847951,0.602785847951
0.893000,0.785398163397,0.602521625932,0.602521625932
0.894000,0.785398163397,0.602256932724,0.602256932724
0.895000,0.785398163397,0.601991767368,0.601991767368
0.896000,0.785398163397,0.601726128902,0.601726128902
0.897000,0.785398163397,0.601460016356,0.601460016356
0.898000,0.785398163397,0.601193428758,0.601193428758
0.899000,0.785398163397,0.600926365131,0.600926365131
0.900000,0.785398163397,0.600658824493,0.600658824493
0.901000,0.785398163397,0.600390805858,0.600390805858
0.902000,0.785398163397,0.600122308234,0.600122308234
0.903000,0.785398163397,0.599853330626,0.599853330626
0.904000,0.785398163397,0.599583872033,0.599583872033
0.905000,0.785398163397,0.599313931451,0.599313931451
0.906000,0.785398163397,0.599043507868,0.599043507868
0.907000,0.785398163397,0.598772600270,0.598772600270
0.908000,0.785398163397,0.598501207638,0.598501207638
0.909000,0.785398163397,0.598229328946,0.598229328946
0.910000,0.785398163397,0.597956963166,0.597956963166
0.911000,0.785398163397,0.597684109262,0.597684109262
0.912000,0.785398163397,0.597410766195,0.597410766195
0.913000,0.785398163397,0.597136932922,0.597136932922
0.914000,0.785398163397,0.596862608392,0.596862608392
0.915000,0.785398163397,0.596587791551,0.596587791551
0.916000,0.785398163397,0.596312481339,0.596312481339
0.917000,0.785398163397,0.596036676691,0.596036676691
0.918000,0.785398163397,0.595760376538,0.595760376538
0.919000,0.785398163397,0.595483579804,0.595483579804
0.920000,0.785398163397,0.595206285409,0.595206285409
0.921000,0.785398163397,0.594928492267,0.594928492267
0.922000,0.785398163397,0.594650199287,0.594650199287
0.923000,0.785398163397,0.594371405372,0.594371405372
0.924000,0.785398163397,0.594092109421,0.594092109421
0.925000,0.785398163397,0.593812310327,0.593812310327
0.926000,0.785398163397,0.593532006977,0.593532006977
0.927000,0.785398163397,0.593251198252,0.593251198252
0.928000,0.785398163397,0.592969883029,0.592969883029
0.929000,0.785398163397,0.592688060179,0.592688060179
0.930000,0.785398163397,0.592405728567,0.592405728567
0.931000,0.785398163397,0.592122887051,0.592122887051
0.932000,0.785398163397,0.591839534487,0.591839534487
0.933000,0.785398163397,0.591555669721,0.591555669721
0.934000,0.785398163397,0.591271291597,0.591271291597
0.935000,0.785398163397,0.590986398950,0.590986398950
0.936000,0.785398163397,0.590700990611,0.590700990611
0.937000,0.785398163397,0.590415065405,0.590415065405
0.938000,0.785398163397,0.590128622150,0.590128622150
0.939000,0.785398163397,0.589841659659,0.589841659659
0.940000,0.785398163397,0.589554176739,0.589554176739
0.941000,0.785398163397,0.589266172191,0.589266172191
0.942000,0.785398163397,0.588977644809,0.588977644809
0.943000,0.785398163397,0.588688593382,0.588688593382
0.944000,0.785398163397,0.588399016691,0.588399016691
0.945000,0.785398163397,0.588108913513,0.588108913513
0.946000,0.785398163397,0.587818282617,0.587818282617
0.947000,0.785398163397,0.587527122768,0.587527122768
0.948000,0.785398163397,0.587235432721,0.587235432721
0.949000,0.785398163397,0.586943211228,0.586943211228
0.950000,0.785398163397,0.586650457032,0.586650457032
0.951000,0.785398163397,0.586357168872,0.586357168872
0.952000,0.785398163397,0.586063345478,0.586063345478
0.953000,0.785398163397,0.585768985575,0.585768985575
0.954000,0.785398163397,0.585474087881,0.585474087881
0.955000,0.785398163397,0.585178651106,0.585178651106
0.956000,0.785398163397,0.584882673956,0.584882673956
0.957000,0.785398163397,0.584586155127,0.584586155127
0.958000,0.785398163397,0.584289093312,0.584289093312
0.959000,0.785398163397,0.583991487192,0.583991487192
0.960000,0.785398163397,0.583693335446,0.583693335446
0.961000,0.785398163397,0.583394636744,0.583394636744
0.962000,0.785398163397,0.583095389747,0.583095389747
0.963000,0.785398163397,0.582795593112,0.582795593112
0.964000,0.785398163397,0.582495245488,0.582495245488
0.965000,0.785398163397,0.582194345516,0.582194345516
0.966000,0.785398163397,0.581892891830,0.581892891830
0.967000,0.785398163397,0.581590883057,0.581590883057
0.968000,0.785398163397,0.581288317817,0.581288317817
0.969000,0.785398163397,0.580985194721,0.580985194721
0.970000,0.785398163397,0.580681512374,0.580681512374
0.971000,0.785398163397,0.580377269374,0.580377269374
0.972000,0.785398163397,0.580072464308,0.580072464308
0.973000,0.785398163397,0.579767095761,0.579767095761
0.974000,0.785398163397,0.579461162305,0.579461162305
0.975000,0.785398163397,0.579154662506,0.579154662506
0.976000,0.785398163397,0.578847594924,0.578847594924
0.977000,0.785398163397,0.578539958109,0.578539958109
0.978000,0.785398163397,0.578231750603,0.578231750603
0.979000,0.785398163397,0.577922970942,0.577922970942
0.980000,0.785398163397,0.577613617652,0.577613617652
0.981000,0.785398163397,0.577303689251,0.577303689251
0.982000,0.785398163397,0.576993184249,0.576993184249
0.983000,0.785398163397,0.576682101150,0.576682101150
0.984000,0.785398163397,0.576370438445,0.576370438445
0.985000,0.785398163397,0.576058194622,0.576058194622
0.986000,0.785398163397,0.575745368156,0.575745368156
0.987000,0.785398163397,0.575431957516,0.575431957516
0.988000,0.785398163397,0.575117961162,0.575117961162
0.989000,0.785398163397,0.574803377544,0.574803377544
0.990000,0.785398163397,0.574488205106,0.574488205106
0.991000,0.785398163397,0.574172442281,0.574172442281
0.992000,0.785398163397,0.573856087494,0.573856087494
0.993000,0.785398163397,0.573539139160,0.573539139160
0.994000,0.785398163397,0.573221595686,0.573221595686
0.995000,0.785398163397,0.572903455471,0.572903455471
0.996000,0.785398163397,0.572584716902,0.572584716902
0.997000,0.785398163397,0.572265378360,0.572265378360
0.998000,0.785398163397,0.571945438214,0.571945438214
0.999000,0.785398163397,0.571624894826,0.571624894826
